date,scene,category,author_tier,app_version,exposure,effective_view_users,comments,comment_users,author_replies,replied_users,replied_revisit_users,sw_impressions,sw_clicks,l1_search_users,l2_search_users,search_users,order_users,gmv
2026-08-03,推荐,数码,尾部,v28.2,58828,18523,575,495,300,276,85,21857,1123,228,155,383,38,16529
2026-08-03,推荐,家居,头部,v28.1,135385,42923,1336,1149,299,276,86,50649,2656,546,342,888,88,14996
2026-08-03,推荐,家居,头部,v28.2,157892,50644,1562,1343,351,323,98,59760,3108,636,408,1044,102,17489
2026-08-03,推荐,家居,腰部,v28.1,82879,25953,820,705,312,287,91,30624,1588,322,213,535,54,9025
2026-08-03,推荐,家居,腰部,v28.2,103996,33395,998,858,384,354,114,39406,2068,428,274,702,70,12063
2026-08-03,推荐,家居,尾部,v28.1,39720,12295,385,331,192,177,56,14508,769,152,101,253,25,4262
2026-08-03,推荐,家居,尾部,v28.2,47662,15280,486,418,254,234,73,18030,952,196,127,323,32,5422
2026-08-03,推荐,服饰,头部,v28.1,191274,60404,1946,1674,437,402,121,71276,3754,777,497,1275,126,16020
2026-08-03,推荐,服饰,头部,v28.2,230571,72475,2161,1859,498,458,147,85521,4453,891,581,1471,151,19539
2026-08-03,推荐,服饰,腰部,v28.1,120064,38357,1157,995,420,386,120,45261,2407,486,312,798,78,9838
2026-08-03,推荐,服饰,腰部,v28.2,141102,44894,1355,1166,540,497,150,52974,2746,577,362,939,95,12067
2026-08-03,推荐,服饰,尾部,v28.1,56891,18158,569,489,293,270,85,21427,1133,233,149,383,39,4931
2026-08-03,推荐,服饰,尾部,v28.2,66033,20745,624,537,317,292,92,24479,1279,260,167,427,44,5607
2026-08-03,搜索,美妆,头部,v28.1,90221,28452,864,743,193,178,54,33573,1765,365,235,599,60,5625
2026-08-03,搜索,美妆,头部,v28.2,110821,35172,1105,950,236,217,66,41503,2190,427,288,715,74,7195
2026-08-03,搜索,美妆,腰部,v28.1,56302,17683,526,453,201,185,59,20866,1117,226,145,371,38,3665
2026-08-03,搜索,美妆,腰部,v28.2,71343,22498,675,580,263,242,77,26548,1366,273,183,457,45,4370
2026-08-03,搜索,美妆,尾部,v28.1,27489,8678,274,236,141,130,39,10240,517,110,72,183,19,1803
2026-08-03,搜索,美妆,尾部,v28.2,33042,10479,334,287,168,154,50,12366,661,131,87,218,22,2124
2026-08-03,搜索,数码,头部,v28.1,65623,21061,670,576,151,139,45,24851,1285,263,172,435,43,18655
2026-08-03,搜索,数码,头部,v28.2,79645,25532,774,666,169,156,50,30127,1549,323,210,533,55,23288
2026-08-03,搜索,数码,腰部,v28.1,41298,13085,398,342,156,143,44,15440,817,164,105,270,28,11703
2026-08-03,搜索,数码,腰部,v28.2,49793,15843,478,411,191,175,53,18694,960,195,132,328,33,14228
2026-08-03,搜索,数码,尾部,v28.1,20579,6563,196,169,101,93,28,7744,402,83,53,136,14,5741
2026-08-03,搜索,数码,尾部,v28.2,24569,7728,243,209,120,110,36,9120,468,99,64,164,16,7137
2026-08-03,搜索,家居,头部,v28.1,55379,17700,566,486,122,113,36,20885,1116,216,144,359,37,6323
2026-08-03,搜索,家居,头部,v28.2,66913,21093,673,578,144,132,42,24890,1310,266,176,443,45,7422
2026-08-03,搜索,家居,腰部,v28.1,33808,10611,321,276,123,114,36,12521,664,134,85,218,22,3711
2026-08-03,搜索,家居,腰部,v28.2,41027,12723,396,340,148,136,43,15014,794,158,103,261,26,4322
2026-08-03,搜索,家居,尾部,v28.1,17269,5391,167,143,88,81,25,6361,327,69,44,113,11,1897
2026-08-03,搜索,家居,尾部,v28.2,20683,6424,205,176,104,96,31,7580,383,82,53,135,14,2372
2026-08-03,搜索,服饰,头部,v28.1,79282,25262,810,696,186,171,51,29809,1552,315,210,525,52,6706
2026-08-03,搜索,服饰,头部,v28.2,98948,31603,1017,875,232,213,65,37291,1975,397,258,655,65,8258
2026-08-03,搜索,服饰,腰部,v28.1,50572,16107,482,414,184,169,53,19006,982,200,128,329,33,4149
2026-08-03,搜索,服饰,腰部,v28.2,61500,19514,624,537,247,227,70,23027,1176,248,162,410,41,5378
2026-08-03,搜索,服饰,尾部,v28.1,23674,7361,223,192,119,110,35,8686,457,93,60,153,16,2015
2026-08-03,搜索,服饰,尾部,v28.2,28211,8787,272,234,139,128,39,10369,538,108,72,180,19,2399
2026-08-03,关注,美妆,头部,v28.1,70225,21910,670,576,152,140,44,25854,1330,267,175,442,46,4469
2026-08-03,关注,美妆,头部,v28.2,89824,28195,900,774,189,174,53,33270,1732,351,230,581,58,5560
2026-08-03,关注,美妆,腰部,v28.1,45051,14462,460,395,171,157,50,17066,908,183,122,305,32,2972
2026-08-03,关注,美妆,腰部,v28.2,55972,17280,536,461,195,179,53,20391,1037,215,142,357,35,3349
2026-08-03,关注,美妆,尾部,v28.1,22555,7185,219,188,116,107,33,8478,430,90,59,149,15,1418
2026-08-03,关注,美妆,尾部,v28.2,25927,8159,247,212,127,117,36,9628,496,100,67,167,17,1665
2026-08-03,关注,数码,头部,v28.1,54264,17149,527,453,117,108,33,20236,1047,208,137,345,36,15547
2026-08-03,关注,数码,头部,v28.2,63811,19955,603,519,131,120,36,23547,1200,243,166,409,40,17350
2026-08-03,关注,数码,腰部,v28.1,33073,10212,323,278,118,108,35,12050,643,126,85,211,21,9175
2026-08-03,关注,数码,腰部,v28.2,38740,12093,385,331,148,136,41,14269,729,150,101,251,25,10558
2026-08-03,关注,数码,尾部,v28.1,15104,4806,147,127,80,73,23,5671,287,61,40,100,10,4451
2026-08-03,关注,数码,尾部,v28.2,19530,6031,181,155,98,90,27,7117,380,75,51,125,12,5276
2026-08-03,关注,家居,头部,v28.1,44522,14062,433,372,91,83,26,16593,865,176,114,290,29,4937
2026-08-03,关注,家居,头部,v28.2,54942,17558,550,473,116,107,33,20719,1052,226,147,373,39,6546
2026-08-03,关注,家居,腰部,v28.1,26321,8281,267,229,97,89,28,9772,520,101,67,168,17,2798
2026-08-03,关注,家居,腰部,v28.2,32001,10147,321,276,122,112,36,11973,631,123,83,206,21,3460
2026-08-03,关注,家居,尾部,v28.1,13212,4234,131,113,70,64,20,4996,265,53,35,89,9,1471
2026-08-03,关注,家居,尾部,v28.2,15827,4923,153,131,76,70,21,5809,301,61,41,102,10,1757
2026-08-03,关注,服饰,头部,v28.1,60113,19314,582,501,131,121,36,22790,1175,235,162,397,40,5143
2026-08-03,关注,服饰,头部,v28.2,72694,22878,705,606,155,142,44,26997,1417,283,193,476,47,6090
2026-08-03,关注,服饰,腰部,v28.1,37165,11533,361,310,135,124,39,13609,722,142,94,236,24,3080
2026-08-03,关注,服饰,腰部,v28.2,48146,15285,474,407,172,159,50,18036,929,186,128,314,32,4081
2026-08-03,关注,服饰,尾部,v28.1,18719,6001,182,156,97,89,29,7081,375,74,50,125,13,1616
2026-08-03,关注,服饰,尾部,v28.2,23035,7392,229,197,123,113,35,8722,459,91,61,152,15,1940
2026-08-04,推荐,美妆,头部,v28.1,225050,70761,2258,1942,490,451,137,83498,4375,874,566,1440,148,14281
2026-08-04,推荐,美妆,头部,v28.2,280915,88431,2708,2329,570,524,160,104348,5538,1137,742,1880,186,17769
2026-08-04,推荐,美妆,腰部,v28.1,140711,44322,1427,1227,525,483,151,52299,2733,540,360,900,91,8873
2026-08-04,推荐,美妆,腰部,v28.2,169829,53789,1672,1438,661,608,188,63471,3276,673,433,1105,110,10792
2026-08-04,推荐,美妆,尾部,v28.1,67045,21342,648,557,337,310,94,25184,1300,267,180,446,45,4286
2026-08-04,推荐,美妆,尾部,v28.2,80052,25698,796,685,413,380,117,30323,1570,312,217,529,53,5107
2026-08-04,推荐,数码,头部,v28.1,160520,51441,1565,1346,357,329,104,60700,3222,650,414,1064,107,46667
2026-08-04,推荐,数码,头部,v28.2,187838,59719,1863,1602,411,378,117,70468,3627,745,475,1221,122,52966
2026-08-04,推荐,数码,腰部,v28.1,102472,31941,1008,867,385,355,106,37691,1931,409,262,671,69,29232
2026-08-04,推荐,数码,腰部,v28.2,117577,37138,1160,998,458,422,136,43823,2329,454,307,761,75,31780
2026-08-04,推荐,数码,尾部,v28.1,47346,14983,459,395,246,226,68,17680,910,192,124,316,32,13586
2026-08-04,推荐,数码,尾部,v28.2,60942,18898,584,502,310,285,92,22300,1146,233,157,390,39,16318
2026-08-04,推荐,家居,头部,v28.1,130968,41348,1298,1116,290,267,81,48790,2610,513,336,849,86,14147
2026-08-04,推荐,家居,头部,v28.2,163888,52317,1674,1439,373,343,107,61734,3159,643,434,1077,109,18403
2026-08-04,推荐,家居,腰部,v28.1,83644,26201,791,681,308,284,85,30917,1638,333,218,552,54,9252
2026-08-04,推荐,家居,腰部,v28.2,100745,31674,996,857,397,365,116,37375,1948,393,258,651,64,10714
2026-08-04,推荐,家居,尾部,v28.1,38986,12479,378,325,188,173,53,14726,762,159,105,264,27,4395
2026-08-04,推荐,家居,尾部,v28.2,50822,16037,491,423,260,239,75,18923,996,195,129,324,33,5627
2026-08-04,推荐,服饰,头部,v28.1,191514,59468,1900,1634,399,367,116,70172,3568,739,493,1231,126,15954
2026-08-04,推荐,服饰,头部,v28.2,222286,69856,2208,1899,493,453,141,82430,4260,859,582,1442,141,18294
2026-08-04,推荐,服饰,腰部,v28.1,118016,36779,1105,950,435,400,119,43400,2316,472,293,765,75,9686
2026-08-04,推荐,服饰,腰部,v28.2,147525,47166,1469,1263,559,514,164,55655,2830,584,384,968,100,12927
2026-08-04,推荐,服饰,尾部,v28.1,54757,17477,527,453,270,249,78,20622,1064,215,148,363,37,4771
2026-08-04,推荐,服饰,尾部,v28.2,71851,22835,707,608,358,329,102,26945,1372,294,193,486,49,6374
2026-08-04,搜索,美妆,头部,v28.1,92943,29781,913,785,191,176,55,35141,1787,383,247,630,63,6091
2026-08-04,搜索,美妆,头部,v28.2,111421,35415,1134,975,249,229,70,41790,2188,456,283,738,77,7512
2026-08-04,搜索,美妆,腰部,v28.1,58562,18474,588,506,228,210,65,21799,1164,236,147,383,38,3639
2026-08-04,搜索,美妆,腰部,v28.2,71872,22230,693,596,266,245,78,26231,1324,286,179,465,46,4429
2026-08-04,搜索,美妆,尾部,v28.1,27810,8592,274,235,146,134,40,10139,520,105,68,173,17,1617
2026-08-04,搜索,美妆,尾部,v28.2,33065,10506,314,270,168,155,50,12397,654,135,84,219,22,2124
2026-08-04,搜索,数码,头部,v28.1,65881,20595,628,540,143,131,39,24302,1263,253,166,419,43,18328
2026-08-04,搜索,数码,头部,v28.2,83523,26518,797,685,168,155,50,31291,1593,328,216,544,54,23201
2026-08-04,搜索,数码,腰部,v28.1,42597,13253,408,351,155,142,44,15639,806,161,111,272,27,11504
2026-08-04,搜索,数码,腰部,v28.2,50647,15885,508,437,189,174,54,18745,995,198,130,329,33,14302
2026-08-04,搜索,数码,尾部,v28.1,19740,6095,185,159,99,91,27,7192,372,77,51,128,13,5577
2026-08-04,搜索,数码,尾部,v28.2,23933,7667,234,202,122,112,34,9047,470,98,63,161,16,7024
2026-08-04,搜索,家居,头部,v28.1,56822,17836,572,492,126,116,37,21047,1104,228,149,377,38,6439
2026-08-04,搜索,家居,头部,v28.2,71070,21995,660,568,150,138,44,25954,1338,274,176,450,45,7441
2026-08-04,搜索,家居,腰部,v28.1,36035,11429,364,313,132,121,37,13487,692,143,92,235,23,3885
2026-08-04,搜索,家居,腰部,v28.2,41140,12707,388,334,152,140,43,14994,800,163,102,266,27,4429
2026-08-04,搜索,家居,尾部,v28.1,17056,5306,168,145,86,79,25,6261,333,67,42,109,11,1820
2026-08-04,搜索,家居,尾部,v28.2,21266,6777,208,179,104,96,29,7997,421,87,56,143,14,2317
2026-08-04,搜索,服饰,头部,v28.1,77476,24007,740,636,171,157,50,28328,1472,295,193,488,49,6234
2026-08-04,搜索,服饰,头部,v28.2,95783,30710,919,790,193,178,55,36237,1875,384,253,637,65,8189
2026-08-04,搜索,服饰,腰部,v28.1,47241,15163,458,394,179,165,53,17892,945,189,122,311,32,4107
2026-08-04,搜索,服饰,腰部,v28.2,57954,18536,564,485,207,190,57,21873,1167,225,154,379,38,4763
2026-08-04,搜索,服饰,尾部,v28.1,24573,7830,237,204,124,114,35,9240,487,97,62,160,16,2003
2026-08-04,搜索,服饰,尾部,v28.2,28496,9097,278,239,143,132,42,10735,552,115,74,188,19,2521
2026-08-04,关注,美妆,头部,v28.1,74414,23546,704,605,150,138,44,27785,1436,290,197,488,49,4687
2026-08-04,关注,美妆,头部,v28.2,86405,27501,836,719,190,175,54,32452,1686,334,225,559,57,5410
2026-08-04,关注,美妆,腰部,v28.1,43747,13916,418,360,157,145,46,16421,861,177,114,292,29,2702
2026-08-04,关注,美妆,腰部,v28.2,53480,16921,520,448,196,180,58,19966,1053,218,136,354,37,3560
2026-08-04,关注,美妆,尾部,v28.1,22344,7121,214,184,110,102,32,8403,431,87,59,146,14,1361
2026-08-04,关注,美妆,尾部,v28.2,25873,8223,250,215,133,122,38,9703,493,102,68,170,17,1635
2026-08-04,关注,数码,头部,v28.1,53059,16411,527,453,115,106,33,19365,1016,202,133,335,33,14023
2026-08-04,关注,数码,头部,v28.2,64031,20563,659,567,144,132,40,24264,1290,260,173,433,44,19073
2026-08-04,关注,数码,腰部,v28.1,31801,10178,313,269,115,106,33,12010,629,131,82,213,21,9038
2026-08-04,关注,数码,腰部,v28.2,39511,12670,386,332,146,134,40,14951,756,162,106,267,27,11367
2026-08-04,关注,数码,尾部,v28.1,16400,5187,159,137,86,79,25,6121,327,63,42,104,11,4585
2026-08-04,关注,数码,尾部,v28.2,19559,6213,200,172,109,100,32,7331,383,76,50,126,13,5388
2026-08-04,关注,家居,头部,v28.1,45643,14251,429,369,93,85,26,16816,855,180,120,300,30,5142
2026-08-04,关注,家居,头部,v28.2,53964,17174,520,448,117,108,34,20266,1049,212,140,351,37,6060
2026-08-04,关注,家居,腰部,v28.1,27816,8659,266,229,105,97,29,10218,543,111,69,180,18,3077
2026-08-04,关注,家居,腰部,v28.2,32231,10098,306,263,116,106,32,11915,605,126,85,211,21,3560
2026-08-04,关注,家居,尾部,v28.1,13152,4090,127,109,65,59,18,4827,257,51,34,85,9,1441
2026-08-04,关注,家居,尾部,v28.2,16313,5195,156,134,85,78,24,6130,327,64,43,107,11,1835
2026-08-04,关注,服饰,头部,v28.1,63641,19827,625,537,139,128,41,23396,1197,254,163,416,41,5242
2026-08-04,关注,服饰,头部,v28.2,76438,24230,729,627,161,148,45,28592,1515,310,203,513,51,6392
2026-08-04,关注,服饰,腰部,v28.1,38195,12150,375,322,140,129,40,14337,730,155,102,256,26,3261
2026-08-04,关注,服饰,腰部,v28.2,46876,14655,454,390,175,161,50,17293,882,183,117,300,30,3780
2026-08-04,关注,服饰,尾部,v28.1,19408,6104,189,162,98,90,27,7202,375,75,50,125,13,1619
2026-08-04,关注,服饰,尾部,v28.2,23163,7217,229,197,121,112,35,8516,454,91,60,151,15,1919
2026-08-05,推荐,美妆,头部,v28.1,234783,73131,2311,1988,509,468,144,86294,4570,889,615,1504,148,14202
2026-08-05,推荐,美妆,头部,v28.2,271857,86973,2614,2248,547,503,152,102628,5337,1092,726,1819,182,17674
2026-08-05,推荐,美妆,腰部,v28.1,140260,44696,1389,1194,524,482,147,52741,2787,543,357,900,91,8883
2026-08-05,推荐,美妆,腰部,v28.2,174177,53817,1721,1480,683,629,188,63504,3400,683,454,1136,115,11004
2026-08-05,推荐,美妆,尾部,v28.1,67580,21032,664,571,328,302,97,24817,1271,270,170,440,45,4444
2026-08-05,推荐,美妆,尾部,v28.2,80688,25830,778,669,386,355,114,30479,1601,318,212,529,53,5166
2026-08-05,推荐,数码,头部,v28.1,159182,50855,1582,1361,331,304,94,60009,3211,640,416,1057,105,44505
2026-08-05,推荐,数码,头部,v28.2,200011,62471,1897,1632,398,366,109,73716,3855,770,520,1290,132,57622
2026-08-05,推荐,数码,腰部,v28.1,103399,32928,1054,906,400,368,114,38855,2046,402,262,665,66,28670
2026-08-05,推荐,数码,腰部,v28.2,127943,40922,1259,1083,481,442,134,48288,2567,502,338,840,84,35646
2026-08-05,推荐,数码,尾部,v28.1,49173,15756,488,419,260,239,77,18593,953,195,126,321,33,14054
2026-08-05,推荐,数码,尾部,v28.2,58884,18800,579,498,315,290,93,22184,1175,229,151,380,38,16417
2026-08-05,推荐,家居,头部,v28.1,133939,41917,1267,1089,275,253,77,49462,2632,533,352,885,92,15236
2026-08-05,推荐,家居,头部,v28.2,170073,52906,1586,1364,337,310,97,62429,3212,668,421,1089,112,19192
2026-08-05,推荐,家居,腰部,v28.1,84357,26448,799,687,310,285,86,31208,1632,325,211,536,53,9052
2026-08-05,推荐,家居,腰部,v28.2,105844,32823,1026,883,377,347,109,38731,1994,404,272,676,68,11349
2026-08-05,推荐,家居,尾部,v28.1,40089,12857,401,345,201,185,59,15171,781,165,107,272,28,4761
2026-08-05,推荐,家居,尾部,v28.2,51134,15841,495,425,251,231,72,18692,952,201,130,331,34,5663
2026-08-05,推荐,服饰,头部,v28.1,199531,61740,1893,1628,437,402,129,72853,3744,788,511,1298,134,17147
2026-08-05,推荐,服饰,头部,v28.2,232463,73952,2267,1950,517,476,144,87263,4594,898,613,1511,156,19680
2026-08-05,推荐,服饰,腰部,v28.1,119945,37732,1143,983,439,404,128,44524,2377,468,310,778,80,10310
2026-08-05,推荐,服饰,腰部,v28.2,143825,45674,1436,1235,545,501,160,53896,2805,571,366,937,96,12570
2026-08-05,推荐,服饰,尾部,v28.1,55914,17774,560,481,293,269,86,20973,1071,226,147,373,37,4696
2026-08-05,推荐,服饰,尾部,v28.2,71129,21981,675,581,336,309,92,25938,1361,280,175,455,46,6053
2026-08-05,搜索,美妆,头部,v28.1,96629,29972,954,820,204,188,60,35367,1848,372,252,624,61,5837
2026-08-05,搜索,美妆,头部,v28.2,115222,36283,1166,1003,245,226,72,42814,2198,462,298,761,79,7633
2026-08-05,搜索,美妆,腰部,v28.1,56958,17718,542,466,208,192,61,20907,1069,225,146,371,36,3547
2026-08-05,搜索,美妆,腰部,v28.2,70893,22158,692,595,275,253,81,26146,1372,275,179,454,45,4298
2026-08-05,搜索,美妆,尾部,v28.1,28131,8908,266,228,140,129,40,10512,544,109,71,180,19,1801
2026-08-05,搜索,美妆,尾部,v28.2,34167,10751,336,289,180,165,51,12686,669,133,86,219,22,2089
2026-08-05,搜索,数码,头部,v28.1,69218,21836,663,571,152,140,42,25766,1357,267,176,443,46,19876
2026-08-05,搜索,数码,头部,v28.2,83788,26204,831,714,187,172,54,30921,1615,329,220,549,55,24166
2026-08-05,搜索,数码,腰部,v28.1,43361,13667,422,363,163,150,47,16127,853,170,110,279,28,12351
2026-08-05,搜索,数码,腰部,v28.2,53214,16441,514,442,194,179,56,19400,985,208,134,342,34,14717
2026-08-05,搜索,数码,尾部,v28.1,20695,6614,204,175,109,100,30,7804,395,80,53,134,13,5801
2026-08-05,搜索,数码,尾部,v28.2,25583,8086,258,222,134,123,39,9541,490,104,65,169,18,7563
2026-08-05,搜索,家居,头部,v28.1,57240,18195,580,499,125,115,37,21471,1125,226,152,378,37,6215
2026-08-05,搜索,家居,头部,v28.2,68155,21717,651,560,136,125,38,25626,1307,265,174,438,43,7366
2026-08-05,搜索,家居,腰部,v28.1,35293,11285,358,308,134,123,38,13317,707,137,92,229,23,3822
2026-08-05,搜索,家居,腰部,v28.2,43979,13649,431,371,156,143,45,16105,814,170,112,283,29,4783
2026-08-05,搜索,家居,尾部,v28.1,17608,5617,173,149,92,84,26,6628,352,68,47,115,12,1990
2026-08-05,搜索,家居,尾部,v28.2,20663,6478,202,174,101,93,28,7644,400,80,53,132,13,2295
2026-08-05,搜索,服饰,头部,v28.1,78534,24909,782,673,181,166,50,29392,1558,302,200,502,51,6578
2026-08-05,搜索,服饰,头部,v28.2,96697,31013,940,809,215,198,60,36596,1852,377,259,635,65,8456
2026-08-05,搜索,服饰,腰部,v28.1,50257,15810,471,405,170,157,49,18656,951,203,126,329,34,4299
2026-08-05,搜索,服饰,腰部,v28.2,59549,18599,562,484,214,197,63,21946,1159,232,153,386,39,4929
2026-08-05,搜索,服饰,尾部,v28.1,24252,7670,232,200,116,106,33,9050,460,96,64,160,16,2057
2026-08-05,搜索,服饰,尾部,v28.2,28829,9057,279,240,146,134,41,10687,558,115,76,191,19,2459
2026-08-05,关注,美妆,头部,v28.1,73167,23493,720,619,164,151,45,27721,1415,296,188,484,48,4515
2026-08-05,关注,美妆,头部,v28.2,92028,28681,915,787,200,184,57,33844,1811,358,229,588,59,5531
2026-08-05,关注,美妆,腰部,v28.1,45260,14432,430,370,164,151,48,17030,910,186,119,305,31,2905
2026-08-05,关注,美妆,腰部,v28.2,58864,18529,588,506,213,196,62,21864,1117,228,155,383,39,3846
2026-08-05,关注,美妆,尾部,v28.1,22495,6951,222,191,118,109,34,8202,418,89,57,146,14,1412
2026-08-05,关注,美妆,尾部,v28.2,27178,8703,272,233,143,132,42,10269,538,107,70,177,18,1750
2026-08-05,关注,数码,头部,v28.1,54222,17043,544,467,117,107,34,20111,1045,217,141,359,36,15466
2026-08-05,关注,数码,头部,v28.2,66497,20772,653,562,149,137,42,24511,1297,262,167,429,43,18406
2026-08-05,关注,数码,腰部,v28.1,33313,10376,319,274,116,107,33,12243,655,133,87,220,23,9703
2026-08-05,关注,数码,腰部,v28.2,39932,12586,393,338,149,137,43,14851,767,161,101,262,27,11270
2026-08-05,关注,数码,尾部,v28.1,15957,5064,162,140,82,75,23,5976,311,63,41,104,10,4453
2026-08-05,关注,数码,尾部,v28.2,20093,6251,188,162,99,91,29,7376,384,79,53,132,13,5871
2026-08-05,关注,家居,头部,v28.1,45339,14052,420,361,89,82,26,16581,863,176,113,289,28,4837
2026-08-05,关注,家居,头部,v28.2,55372,17528,543,467,124,114,36,20683,1068,223,146,369,37,6211
2026-08-05,关注,家居,腰部,v28.1,28242,8990,288,248,109,100,31,10608,537,116,74,190,19,3255
2026-08-05,关注,家居,腰部,v28.2,35199,11042,334,287,131,120,36,13030,668,138,92,230,23,3843
2026-08-05,关注,家居,尾部,v28.1,13308,4159,132,114,68,62,19,4908,249,52,34,86,9,1460
2026-08-05,关注,家居,尾部,v28.2,16920,5240,167,144,86,79,25,6183,329,66,42,108,11,1843
2026-08-05,关注,服饰,头部,v28.1,63978,20449,653,561,139,128,39,24129,1224,261,167,429,42,5357
2026-08-05,关注,服饰,头部,v28.2,75066,23559,702,604,161,148,47,27799,1411,303,194,497,49,6436
2026-08-05,关注,服饰,腰部,v28.1,40981,12749,397,341,156,144,46,15044,803,155,107,262,26,3312
